	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope	slope2	intercept2	r_value2	p_value2	slope3	intercept3	r_value3	p_value3	slope4	intercept4	r_value4	p_value4	slope5	intercept5	r_value5	p_value5
326	X402x487A-1m1	548	56.8485401459854	0.25447058686773394	1.025462821617441e-36	0.029678506630942795	0.06961828105237723	0.4314065680883209	0.39356713930384163	2.717108884003655e-61	-0.018299824672445064	0.49135464671852264	0.027890393747869984	8.55981176832202e-05	-0.10932294748246842	0.5253827026387378	0.40791695076504786	8.577011174057796e-123	-0.02180824348687551	0.5103505145936024	0.04853814014856869	1.8906185928763547e-07
327	X402x487A-1m2	318	74.48427672955975	0.7197072009303417	2.7882476465878695e-89	0.0703929950656793	-0.04836713896820325	0.5319312180618779	0.5643039245014869	5.833975735527535e-59	0.0399441371554521	0.4354423177909516	0.2796812774200791	2.59343283402131e-24	0.013051181467571253	0.5155439804391982	0.0071615239564992265	1.279080960145175e-07	-0.041895444295031475	0.5266218341864908	0.4198537765345133	3.0009371695072176e-39
328	X402x488-2m1	591	75.93401015228426	0.38411312601003345	5.386757114958048e-64	0.060196883957584886	0.1190609342901741	0.4314581590650248	0.624898540781488	1.6038408944283134e-127	0.03919597557392455	0.4613589723181267	0.10922085793029666	1.5813276079800816e-16	-0.00917026287666816	0.5125571164718782	0.00035852722096752805	0.0007962278037132814	0.01312223834316594	0.466549698131693	0.0061648872510451785	0.05643172507652716
329	X402x488-3m1	726	61.38980716253444	0.28846308674277765	1.721408924144716e-55	-0.10706042950195144	-0.009198334375106027	0.5023043373854486	0.003888997229954773	0.09314419485254817	-0.01404644554272653	0.5007628753933274	0.011216916580776403	0.004279357412099042	-0.039787405433831406	0.5006322069013733	0.006434298249088305	7.375538723827362e-15	-0.05982525403580551	0.5798096559947792	0.20906002855104766	8.659771523613208e-39
330	X402x488-3m2	620	73.74677419354839	0.15024994177921583	1.161366611479312e-23	-0.027147348704318692	0.0060081403473535	0.47310577231275913	0.004029423265545327	0.11433926650128133	0.03937870353489304	0.4948382046000425	0.11344683016846421	6.52140520817131e-18	-0.041549906261610724	0.5513419449310792	0.008624305850561256	8.630864194840988e-15	-0.001581621962058376	0.5223607086847141	0.0001821243198139021	0.7373471074602406
331	X402x489-3m1	574	50.29442508710802	0.35943093746855076	2.641014933163733e-57	0.06072406703669722	0.050512203963986826	0.45113663758412936	0.27472461233724177	8.043946292362239e-42	-0.0014958084173345408	0.5341172979505626	0.0002612494074944501	0.6991825876353155	-0.06952708612855975	0.5215618208583963	0.07028771139663241	3.5273295745694158e-40	-0.007916520038427332	0.49057486810463014	0.0019336128575831956	0.2929247317626475
332	X402x489-3m2	582	68.87113402061856	0.49135418765276395	3.420264738970151e-87	0.09286390127683179	0.07674442943627391	0.4813038602717416	0.27506935139488525	1.9246272148339867e-42	0.06734224961376632	0.48118755322064966	0.18939922964386424	2.7054909386686022e-28	0.004047066086540448	0.4652751919906656	3.628834421537531e-05	0.061314876826155405	0.014964310367272374	0.4995166736046905	0.012084572780831117	0.007945679022318367
333	X402x489-3m3	512	73.3671875	0.48460956623911744	1.991217442549283e-75	0.05055596453828615	0.022200152388339715	0.4872385605598938	0.14968954584653915	9.952255672937682e-20	-0.07146274168992907	0.5602003302081225	0.2821331579481923	1.2935278129278728e-38	-0.1008500230649456	0.5225987474117288	0.5287223595453124	6.086081263852977e-146	0.07457546335574365	0.4898713388957957	0.5348731342487116	8.19965466420469e-87
334	X402x489-4m1	654	54.694189602446485	0.003018697945889336	0.16048426685431932	0.009215194229668435	-0.02296898609257331	0.5245926435844172	0.06543955263271654	3.1313032103971865e-11	-0.008327544205094689	0.49969435164272474	0.005296912613595577	0.06286602516596301	-0.04918514581687588	0.5150348752959204	0.056758270125832684	1.8913706243394146e-40	-0.025593201540027026	0.5458062360707151	0.08294096988524317	5.884724898691174e-14
335	X402x490-3m1	478	36.63389121338912	0.14685492128945812	3.612306627962253e-18	0.04344036737822179	-0.20975284641881195	0.5610238227370887	0.728105791579465	1.043908296021103e-136	0.08353415987605749	0.4348204318298726	0.4439028916649969	1.2133474514128055e-62	-0.03271896803191978	0.5136245226438727	0.0034758691934466787	7.64350419663937e-08	-0.11912685269178551	0.5822339266529771	0.32785267688154307	5.492506172334771e-43
336	X402x490-5m1	557	44.44883303411131	0.2680051891386834	1.638297621617213e-39	0.06358144889756957	-0.022037934382896775	0.49374328044313553	0.02644940439130247	0.00011556708402087979	-0.11609602705937812	0.5348722154179045	0.5236680539782732	1.946739497989805e-91	0.03360619846541339	0.4922568486330388	0.0033919038687886776	8.009247803140597e-09	0.06786536869881996	0.4506347684214977	0.09393535367739113	1.4048700943580452e-13
337	X402x490-5m2	715	60.55384615384615	0.0031704542164986693	0.13253668018075082	-0.0053724670633932435	-0.022348659600971016	0.5177805825502325	0.07598215888199156	6.206366372959965e-14	-0.06577130017105343	0.5495041479303157	0.30087864642297346	2.077961139996317e-57	0.007639495582279643	0.5101604214640291	1.7426279841444944e-05	0.08427096402850354	0.008351496001991523	0.4841138540497264	0.003764188367568723	0.10116721457402258
338	X402x490-5m3	537	66.56610800744879	0.4243075246107498	3.746298066287979e-66	-0.0911027166603869	-0.08840015676583936	0.5815521789523274	0.380432811812123	1.3482286624404937e-57	-0.07244429697925546	0.5373965497902189	0.6186241815833089	4.501092587696788e-114	-0.0005117446626062441	0.5296888592597561	3.3089056789371214e-09	0.8608060462407936	-0.028546939773979547	0.5094753663350745	0.039445366629168095	3.518565132091811e-06
339	X402x492-1m1	580	51.11724137931034	0.9073191102234389	1.0046112610575737e-300	0.21776690531249424	-0.2900075732675301	0.6575135462059822	0.6815757654209397	9.385316363904846e-146	-0.031903550318447146	0.5207349010792597	0.08516989074886136	7.504700999361185e-13	-0.11476099649553964	0.568505028744561	0.14947692664805773	2.3950745481713845e-63	-0.05919500105827691	0.5592602342011141	0.3383610890237139	8.205896222294686e-54
340	X402x492-1m2	657	41.34855403348554	0.6830933289765801	1.3524925970987593e-165	0.13107046220763519	-0.058425402308644535	0.46785205841847044	0.2725640086731582	3.2506090663178024e-47	0.0946535606914975	0.4834883351258402	0.4387975214627032	3.2236121907675012e-84	-0.054618063157589464	0.515920941432321	0.00993084759311208	1.1422875009498828e-16	-0.11657725521971653	0.5609931147988882	0.4775031979790504	2.1175622098137643e-94
341	X402x492-1m3	591	46.642978003384094	0.05523978389735468	7.3453516297068535e-09	-0.02509662117600488	-0.04727995767002186	0.5034687189696768	0.06156632286844937	9.645464360870862e-10	-0.15265745724558377	0.6254038755418132	0.5810002374633445	2.3770529334256023e-113	-0.09009901360738153	0.5418763914159875	0.07443881832149231	1.1162420240345542e-42	-0.11252457632891823	0.5289004826779167	0.4188495015942247	1.9393329433411056e-71
342	X402x494-1m1	504	39.74007936507937	0.011451766430033528	0.016244563995859253	0.012506181150333872	-0.02829647967412119	0.48259452292117816	0.07695742891629107	2.339464891037308e-10	0.06135364942468649	0.4929549665235643	0.2767449855934154	3.2378981874530024e-37	0.06884288172453573	0.5120537934449668	0.0287588404054336	4.739562559708504e-22	-0.2143044736046432	0.6069748946249799	0.7900379000451899	2.8819543526949346e-172
343	X402x494-1m2	663	72.94117647058823	0.6614217016082475	1.3596893147503904e-157	-0.07686917952533578	0.042139226190673985	0.4668193541490304	0.26157896459854985	1.801090532141022e-45	0.028357209298322594	0.5121904734143155	0.04738375298087125	1.49264644561235e-08	0.033233024002515016	0.4788216304891454	0.03446887772467171	2.377699381657336e-31	-0.024035942222163906	0.48831666961307324	0.08838907336597142	5.3580985825865474e-15
344	X402x494-2m1	708	60.516949152542374	0.0334429519581201	9.645554969574934e-07	-0.02584115522411064	0.061505013658278394	0.47611562282124853	0.3030449634835729	2.4350700697998687e-57	-0.08599544061596828	0.5162818535475	0.33374500646962324	2.8810372286538886e-64	0.011122900375622842	0.5180941118219257	3.1452360251768734e-05	0.0463796406457012	0.06948438923007824	0.4838793601574257	0.2301925596536049	4.8662380468479253e-42
