	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope
390	X402x495B-5m1-v	727	33.099037138927095	0.03651792866626495	2.085e-07	-0.0299
391	X402x498-2m1	596	69.03523489932886	0.3666610200797347	6.568e-61	-0.06515
392	X402x515-4m1	622	77.33922829581994	0.3513025082621246	2.914e-60	0.10989
393	X402x516-4m1	616	52.89448051948052	0.6211306253413009	1.610e-131	-0.09537
394	X402x517-4m1	692	67.66184971098266	0.0015967728360375985	2.939e-01	-0.0063
395	X402x522-3m1	639	41.827856025039125	0.8190740176499544	1.140e-238	-0.27425
396	X402x524-1m1	617	61.73257698541329	0.002926091661644706	1.796e-01	0.0044
397	X402x524-1m2	641	36.84243369734789	0.09211055551894129	3.999e-15	0.03424
398	X402x525-1m1	670	39.992537313432834	0.8259007149126922	9.057e-256	0.20219
399	X402x525-1m2	690	76.06811594202898	0.03312416054705809	1.492e-06	-0.0236
400	X402x527A-3m1	619	64.05492730210017	0.14281844390729298	1.897e-22	0.03696
401	X402x528-5m2	608	54.0641447368421	0.6294699764386623	9.207e-133	0.15768
402	X402x528-5m3	591	53.82571912013536	0.547616534277008	1.562e-103	0.10286
403	X402x528-5m4	644	55.08229813664596	0.014185609059859066	2.467e-03	-0.01227
404	X402x529A-1m1	714	77.85854341736695	0.30177650834122943	1.572e-57	0.09672
405	X402x529A-1m4	604	46.50993377483444	0.14493607909247103	2.876e-22	-0.02847
406	X402x532-5m3	681	53.25844346549192	0.8351503571765703	5.324e-268	-0.14484
407	X402x533A-8m1	656	53.96493902439025	0.38110061685973184	3.649e-70	-0.14304
408	X402x534-1m1	381	33.07874015748032	0.3817133924881533	1.779e-41	-0.09399
409	X402x534-2m1	486	60.02057613168724	0.6584530952864458	5.553e-115	-0.07064
410	X402x535A-2m1	605	61.63636363636363	0.08628943203031401	1.660e-13	-0.05374
411	X402x537A-1m2	630	37.492063492063494	0.14992464839199984	5.763e-24	0.04584
412	X402x537A-1m3	563	46.257548845470694	0.21304978301164182	4.714e-31	0.06352
413	X402x539-1m1	664	51.68524096385542	0.061910113798430075	7.925e-11	-0.02068
414	X402x539-2m1	488	50.11065573770492	0.13762627132134442	2.279e-17	-0.04752
415	X402x539-2m3	664	61.873493975903614	0.5972069055221513	7.673e-133	-0.17978
416	X402x552AL-1m3	522	7.082375478927203	0.8386176545918955	4.211e-208	-0.1086
417	X403x3-6m5	613	50.75693311582382	0.764338998781816	6.321e-194	0.12822
418	X403x4-1m4	633	52.54502369668246	0.17858936404154785	8.251e-29	-0.03686
419	X403x4-2m1	695	54.71798561151079	0.08763717281932998	1.592e-15	0.03213
420	X403x4-2m3	656	52.519817073170735	0.020343868860239058	2.474e-04	-0.01546
421	X403x415-3m1	622	42.18006430868167	0.8046720234275185	4.893e-222	-0.17482
422	X403x415-4m1	623	53.53290529695024	0.06348448778686269	1.776e-10	-0.02077
423	X403x432-5m1	607	69.10543657331137	0.4241846294276693	1.520e-74	-0.12424
424	X403x433-3m1	614	69.5130293159609	0.19851524567353118	2.810e-31	-0.04906
