	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	P-Value	Comparison	window_mean	Normalized_Window_Mean	Percent_Transmission
2099	X3-6_tillerx402.xml	2	1202	1602	95	44	51	0.47264332017124944	> p = 0.05	1402.0	0.9030612244897959	0.4631578947368421
2100	X3-6_tillerx402.xml	2	1204	1604	95	44	51	0.47264332017124944	> p = 0.05	1404.0	0.9047619047619048	0.4631578947368421
2101	X3-6_tillerx402.xml	2	1206	1606	94	43	51	0.40929381735344084	> p = 0.05	1406.0	0.9064625850340136	0.4574468085106383
2102	X3-6_tillerx402.xml	2	1208	1608	95	43	52	0.35580894131397744	> p = 0.05	1408.0	0.9081632653061225	0.45263157894736844
2103	X3-6_tillerx402.xml	2	1210	1610	94	42	52	0.30234332177637085	> p = 0.05	1410.0	0.9098639455782312	0.44680851063829785
2104	X3-6_tillerx402.xml	2	1212	1612	94	42	52	0.30234332177637085	> p = 0.05	1412.0	0.9115646258503401	0.44680851063829785
2105	X3-6_tillerx402.xml	2	1214	1614	95	43	52	0.35580894131397744	> p = 0.05	1414.0	0.9132653061224489	0.45263157894736844
2106	X3-6_tillerx402.xml	2	1216	1616	95	43	52	0.35580894131397744	> p = 0.05	1416.0	0.9149659863945578	0.45263157894736844
2107	X3-6_tillerx402.xml	2	1218	1618	95	44	51	0.47264332017124944	> p = 0.05	1418.0	0.9166666666666666	0.4631578947368421
2108	X3-6_tillerx402.xml	2	1220	1620	95	44	51	0.47264332017124944	> p = 0.05	1420.0	0.9183673469387755	0.4631578947368421
2109	X3-6_tillerx402.xml	2	1222	1622	96	44	52	0.4142161782425251	> p = 0.05	1422.0	0.9200680272108843	0.4583333333333333
2110	X3-6_tillerx402.xml	2	1224	1624	96	45	51	0.5402913746074198	> p = 0.05	1424.0	0.9217687074829932	0.46875
2111	X3-6_tillerx402.xml	2	1226	1626	95	44	51	0.47264332017124944	> p = 0.05	1426.0	0.923469387755102	0.4631578947368421
2112	X3-6_tillerx402.xml	2	1228	1628	94	44	50	0.5360133695378219	> p = 0.05	1428.0	0.9251700680272109	0.46808510638297873
2113	X3-6_tillerx402.xml	2	1230	1630	94	43	51	0.40929381735344084	> p = 0.05	1430.0	0.9268707482993197	0.4574468085106383
2114	X3-6_tillerx402.xml	2	1232	1632	93	42	51	0.35068753604798364	> p = 0.05	1432.0	0.9285714285714286	0.45161290322580644
2115	X3-6_tillerx402.xml	2	1234	1634	92	41	51	0.2971465303484674	> p = 0.05	1434.0	0.9302721088435374	0.44565217391304346
2116	X3-6_tillerx402.xml	2	1236	1636	92	41	51	0.2971465303484674	> p = 0.05	1436.0	0.9319727891156463	0.44565217391304346
2117	X3-6_tillerx402.xml	2	1238	1638	91	40	51	0.24886387493791884	> p = 0.05	1438.0	0.9336734693877551	0.43956043956043955
2118	X3-6_tillerx402.xml	2	1240	1640	90	40	50	0.29184054514378543	> p = 0.05	1440.0	0.935374149659864	0.4444444444444444
2119	X3-6_tillerx402.xml	2	1242	1642	89	41	48	0.45808823471580995	> p = 0.05	1442.0	0.9370748299319728	0.4606741573033708
2120	X3-6_tillerx402.xml	2	1244	1644	89	41	48	0.45808823471580995	> p = 0.05	1444.0	0.9387755102040817	0.4606741573033708
2121	X3-6_tillerx402.xml	2	1246	1646	88	41	47	0.5224312849615643	> p = 0.05	1446.0	0.9404761904761905	0.4659090909090909
2122	X3-6_tillerx402.xml	2	1248	1648	88	41	47	0.5224312849615643	> p = 0.05	1448.0	0.9421768707482994	0.4659090909090909
2123	X3-6_tillerx402.xml	2	1250	1650	87	41	46	0.5919196634009787	> p = 0.05	1450.0	0.9438775510204082	0.47126436781609193
2124	X3-6_tillerx402.xml	2	1252	1652	86	41	45	0.6662276454096185	> p = 0.05	1452.0	0.9455782312925171	0.47674418604651164
2125	X3-6_tillerx402.xml	2	1254	1654	86	41	45	0.6662276454096185	> p = 0.05	1454.0	0.9472789115646258	0.47674418604651164
2126	X3-6_tillerx402.xml	2	1256	1656	86	41	45	0.6662276454096185	> p = 0.05	1456.0	0.9489795918367347	0.47674418604651164
2127	X3-6_tillerx402.xml	2	1258	1658	86	41	45	0.6662276454096185	> p = 0.05	1458.0	0.9506802721088435	0.47674418604651164
2128	X3-6_tillerx402.xml	2	1260	1660	86	41	45	0.6662276454096185	> p = 0.05	1460.0	0.9523809523809523	0.47674418604651164
2129	X3-6_tillerx402.xml	2	1262	1662	86	41	45	0.6662276454096185	> p = 0.05	1462.0	0.9540816326530612	0.47674418604651164
2130	X3-6_tillerx402.xml	2	1264	1664	86	41	45	0.6662276454096185	> p = 0.05	1464.0	0.95578231292517	0.47674418604651164
2131	X3-6_tillerx402.xml	2	1266	1666	86	40	46	0.5176341185833455	> p = 0.05	1466.0	0.9574829931972789	0.46511627906976744
2132	X3-6_tillerx402.xml	2	1268	1668	86	40	46	0.5176341185833455	> p = 0.05	1468.0	0.9591836734693877	0.46511627906976744
2133	X3-6_tillerx402.xml	2	1270	1670	86	41	45	0.6662276454096185	> p = 0.05	1470.0	0.9608843537414966	0.47674418604651164
2134	X3-6_tillerx402.xml	2	1272	1672	86	41	45	0.6662276454096185	> p = 0.05	1472.0	0.9625850340136054	0.47674418604651164
2135	X3-6_tillerx402.xml	2	1274	1674	86	41	45	0.6662276454096185	> p = 0.05	1474.0	0.9642857142857143	0.47674418604651164
2136	X3-6_tillerx402.xml	2	1276	1676	85	40	45	0.5875938479556575	> p = 0.05	1476.0	0.9659863945578231	0.47058823529411764
2137	X3-6_tillerx402.xml	2	1278	1678	84	40	44	0.6625205835400574	> p = 0.05	1478.0	0.967687074829932	0.47619047619047616
2138	X3-6_tillerx402.xml	2	1280	1680	84	40	44	0.6625205835400574	> p = 0.05	1480.0	0.9693877551020408	0.47619047619047616
2139	X3-6_tillerx402.xml	2	1282	1682	82	40	42	0.8251990670918412	> p = 0.05	1482.0	0.9710884353741497	0.4878048780487805
2140	X3-6_tillerx402.xml	2	1284	1684	82	40	42	0.8251990670918412	> p = 0.05	1484.0	0.9727891156462585	0.4878048780487805
2141	X3-6_tillerx402.xml	2	1286	1686	80	40	40	1.0	> p = 0.05	1486.0	0.9744897959183674	0.5
2142	X3-6_tillerx402.xml	2	1288	1688	79	40	39	0.9104200005098012	> p = 0.05	1488.0	0.9761904761904762	0.5063291139240507
2143	X3-6_tillerx402.xml	2	1290	1690	78	40	38	0.8208472385419284	> p = 0.05	1490.0	0.9778911564625851	0.5128205128205128
2144	X3-6_tillerx402.xml	2	1292	1692	77	39	38	0.9092690452142217	> p = 0.05	1492.0	0.9795918367346939	0.5064935064935064
2145	X3-6_tillerx402.xml	2	1294	1694	77	39	38	0.9092690452142217	> p = 0.05	1494.0	0.9812925170068028	0.5064935064935064
2146	X3-6_tillerx402.xml	2	1296	1696	77	39	38	0.9092690452142217	> p = 0.05	1496.0	0.9829931972789115	0.5064935064935064
2147	X3-6_tillerx402.xml	2	1298	1698	76	39	37	0.8185458083820435	> p = 0.05	1498.0	0.9846938775510204	0.5131578947368421
2148	X3-6_tillerx402.xml	2	1300	1700	76	39	37	0.8185458083820435	> p = 0.05	1500.0	0.9863945578231292	0.5131578947368421
2149	X3-6_tillerx402.xml	2	1302	1702	74	38	36	0.8161533547581271	> p = 0.05	1502.0	0.9880952380952381	0.5135135135135135
2150	X3-6_tillerx402.xml	2	1304	1704	73	38	35	0.7254957423411543	> p = 0.05	1504.0	0.9897959183673469	0.5205479452054794
2151	X3-6_tillerx402.xml	2	1306	1706	73	38	35	0.7254957423411543	> p = 0.05	1506.0	0.9914965986394558	0.5205479452054794
2152	X3-6_tillerx402.xml	2	1308	1708	73	38	35	0.7254957423411543	> p = 0.05	1508.0	0.9931972789115646	0.5205479452054794
2153	X3-6_tillerx402.xml	2	1310	1710	73	38	35	0.7254957423411543	> p = 0.05	1510.0	0.9948979591836735	0.5205479452054794
2154	X3-6_tillerx402.xml	2	1312	1712	73	38	35	0.7254957423411543	> p = 0.05	1512.0	0.9965986394557823	0.5205479452054794
2155	X3-6_tillerx402.xml	2	1314	1714	73	38	35	0.7254957423411543	> p = 0.05	1514.0	0.9982993197278912	0.5205479452054794
2156	X3-6_tillerx402.xml	2	1316	1716	73	39	34	0.558409388489248	> p = 0.05	1516.0	1.0	0.5342465753424658
2157	X3-6x402.xml	2	222	622	99	50	49	0.9199443808170074	> p = 0.05	422.0	0.0	0.5050505050505051
2158	X3-6x402.xml	2	224	624	99	49	50	0.9199443808170074	> p = 0.05	424.0	0.002012072434607646	0.494949494949495
2159	X3-6x402.xml	2	226	626	100	49	51	0.841480581121794	> p = 0.05	426.0	0.004024144869215292	0.49
2160	X3-6x402.xml	2	228	628	101	49	52	0.7653130619721424	> p = 0.05	428.0	0.006036217303822937	0.48514851485148514
2161	X3-6x402.xml	2	230	630	101	49	52	0.7653130619721424	> p = 0.05	430.0	0.008048289738430584	0.48514851485148514
2162	X3-6x402.xml	2	232	632	101	49	52	0.7653130619721424	> p = 0.05	432.0	0.01006036217303823	0.48514851485148514
2163	X3-6x402.xml	2	234	634	101	48	53	0.6188233932543242	> p = 0.05	434.0	0.012072434607645875	0.4752475247524752
2164	X3-6x402.xml	2	236	636	101	48	53	0.6188233932543242	> p = 0.05	436.0	0.014084507042253521	0.4752475247524752
2165	X3-6x402.xml	2	238	638	100	47	53	0.5485062355001471	> p = 0.05	438.0	0.01609657947686117	0.47
2166	X3-6x402.xml	2	240	640	100	47	53	0.5485062355001471	> p = 0.05	440.0	0.018108651911468814	0.47
2167	X3-6x402.xml	2	242	642	100	48	52	0.6891565167793516	> p = 0.05	442.0	0.02012072434607646	0.48
2168	X3-6x402.xml	2	244	644	101	49	52	0.7653130619721424	> p = 0.05	444.0	0.022132796780684104	0.48514851485148514
2169	X3-6x402.xml	2	246	646	101	49	52	0.7653130619721424	> p = 0.05	446.0	0.02414486921529175	0.48514851485148514
2170	X3-6x402.xml	2	248	648	102	49	53	0.6920614909359382	> p = 0.05	448.0	0.026156941649899398	0.4803921568627451
2171	X3-6x402.xml	2	250	650	103	49	54	0.6222495669535155	> p = 0.05	450.0	0.028169014084507043	0.47572815533980584
2172	X3-6x402.xml	2	252	652	104	50	54	0.6948866023724733	> p = 0.05	452.0	0.030181086519114688	0.4807692307692308
2173	X3-6x402.xml	2	254	654	104	50	54	0.6948866023724733	> p = 0.05	454.0	0.03219315895372234	0.4807692307692308
2174	X3-6x402.xml	2	256	656	104	50	54	0.6948866023724733	> p = 0.05	456.0	0.03420523138832998	0.4807692307692308
2175	X3-6x402.xml	2	258	658	105	52	53	0.9222578596520619	> p = 0.05	458.0	0.03621730382293763	0.49523809523809526
2176	X3-6x402.xml	2	260	660	105	52	53	0.9222578596520619	> p = 0.05	460.0	0.03822937625754527	0.49523809523809526
2177	X3-6x402.xml	2	262	662	104	52	52	1.0	> p = 0.05	462.0	0.04024144869215292	0.5
2178	X3-6x402.xml	2	264	664	103	51	52	0.9215091265496015	> p = 0.05	464.0	0.04225352112676056	0.49514563106796117
2179	X3-6x402.xml	2	266	666	103	51	52	0.9215091265496015	> p = 0.05	466.0	0.04426559356136821	0.49514563106796117
2180	X3-6x402.xml	2	268	668	102	51	51	1.0	> p = 0.05	468.0	0.04627766599597585	0.5
2181	X3-6x402.xml	2	270	670	103	51	52	0.9215091265496015	> p = 0.05	470.0	0.0482897384305835	0.49514563106796117
2182	X3-6x402.xml	2	272	672	102	50	52	0.8430219763697248	> p = 0.05	472.0	0.05030181086519115	0.49019607843137253
2183	X3-6x402.xml	2	274	674	102	50	52	0.8430219763697248	> p = 0.05	474.0	0.052313883299798795	0.49019607843137253
2184	X3-6x402.xml	2	276	676	102	49	53	0.6920614909359382	> p = 0.05	476.0	0.05432595573440644	0.4803921568627451
2185	X3-6x402.xml	2	278	678	102	49	53	0.6920614909359382	> p = 0.05	478.0	0.056338028169014086	0.4803921568627451
2186	X3-6x402.xml	2	280	680	102	49	53	0.6920614909359382	> p = 0.05	480.0	0.05835010060362173	0.4803921568627451
2187	X3-6x402.xml	2	282	682	103	50	53	0.7675365028055896	> p = 0.05	482.0	0.060362173038229376	0.4854368932038835
2188	X3-6x402.xml	2	284	684	104	51	53	0.8445192674729399	> p = 0.05	484.0	0.06237424547283702	0.49038461538461536
2189	X3-6x402.xml	2	286	686	104	51	53	0.8445192674729399	> p = 0.05	486.0	0.06438631790744467	0.49038461538461536
2190	X3-6x402.xml	2	288	688	104	51	53	0.8445192674729399	> p = 0.05	488.0	0.06639839034205232	0.49038461538461536
2191	X3-6x402.xml	2	290	690	103	50	53	0.7675365028055896	> p = 0.05	490.0	0.06841046277665996	0.4854368932038835
2192	X3-6x402.xml	2	292	692	104	51	53	0.8445192674729399	> p = 0.05	492.0	0.07042253521126761	0.49038461538461536
2193	X3-6x402.xml	2	294	694	104	51	53	0.8445192674729399	> p = 0.05	494.0	0.07243460764587525	0.49038461538461536
2194	X3-6x402.xml	2	296	696	104	51	53	0.8445192674729399	> p = 0.05	496.0	0.0744466800804829	0.49038461538461536
2195	X3-6x402.xml	2	298	698	106	51	55	0.697635440452867	> p = 0.05	498.0	0.07645875251509054	0.4811320754716981
2196	X3-6x402.xml	2	300	700	106	51	55	0.697635440452867	> p = 0.05	500.0	0.07847082494969819	0.4811320754716981
2197	X3-6x402.xml	2	302	702	106	50	56	0.5600471214005205	> p = 0.05	502.0	0.08048289738430583	0.4716981132075472
2198	X3-6x402.xml	2	304	704	106	50	56	0.5600471214005205	> p = 0.05	504.0	0.08249496981891348	0.4716981132075472
2199	X3-6x402.xml	2	306	706	106	50	56	0.5600471214005205	> p = 0.05	506.0	0.08450704225352113	0.4716981132075472
2200	X3-6x402.xml	2	308	708	106	50	56	0.5600471214005205	> p = 0.05	508.0	0.08651911468812877	0.4716981132075472
2201	X3-6x402.xml	2	310	710	107	50	57	0.498586453300627	> p = 0.05	510.0	0.08853118712273642	0.4672897196261682
2202	X3-6x402.xml	2	312	712	106	50	56	0.5600471214005205	> p = 0.05	512.0	0.09054325955734406	0.4716981132075472
2203	X3-6x402.xml	2	314	714	106	50	56	0.5600471214005205	> p = 0.05	514.0	0.0925553319919517	0.4716981132075472
2204	X3-6x402.xml	2	316	716	106	50	56	0.5600471214005205	> p = 0.05	516.0	0.09456740442655935	0.4716981132075472
2205	X3-6x402.xml	2	318	718	106	50	56	0.5600471214005205	> p = 0.05	518.0	0.096579476861167	0.4716981132075472
2206	X3-6x402.xml	2	320	720	106	50	56	0.5600471214005205	> p = 0.05	520.0	0.09859154929577464	0.4716981132075472
2207	X3-6x402.xml	2	322	722	106	50	56	0.5600471214005205	> p = 0.05	522.0	0.1006036217303823	0.4716981132075472
2208	X3-6x402.xml	2	324	724	106	50	56	0.5600471214005205	> p = 0.05	524.0	0.10261569416498995	0.4716981132075472
2209	X3-6x402.xml	2	326	726	105	50	55	0.6255852315243251	> p = 0.05	526.0	0.10462776659959759	0.47619047619047616
2210	X3-6x402.xml	2	328	728	105	50	55	0.6255852315243251	> p = 0.05	528.0	0.10663983903420524	0.47619047619047616
2211	X3-6x402.xml	2	330	730	106	51	55	0.697635440452867	> p = 0.05	530.0	0.10865191146881288	0.4811320754716981
2212	X3-6x402.xml	2	332	732	107	52	55	0.7718002128045234	> p = 0.05	532.0	0.11066398390342053	0.48598130841121495
2213	X3-6x402.xml	2	334	734	108	52	56	0.7003113729368903	> p = 0.05	534.0	0.11267605633802817	0.48148148148148145
2214	X3-6x402.xml	2	336	736	108	52	56	0.7003113729368903	> p = 0.05	536.0	0.11468812877263582	0.48148148148148145
2215	X3-6x402.xml	2	338	738	108	53	55	0.8473896596867143	> p = 0.05	538.0	0.11670020120724346	0.49074074074074076
2216	X3-6x402.xml	2	340	740	107	53	54	0.922985566918368	> p = 0.05	540.0	0.11871227364185111	0.4953271028037383
2217	X3-6x402.xml	2	342	742	106	53	53	1.0	> p = 0.05	542.0	0.12072434607645875	0.5
2218	X3-6x402.xml	2	344	744	107	54	53	0.922985566918368	> p = 0.05	544.0	0.1227364185110664	0.5046728971962616
2219	X3-6x402.xml	2	346	746	106	54	52	0.845974518219281	> p = 0.05	546.0	0.12474849094567404	0.5094339622641509
2220	X3-6x402.xml	2	348	748	106	54	52	0.845974518219281	> p = 0.05	548.0	0.1267605633802817	0.5094339622641509
2221	X3-6x402.xml	2	350	750	106	54	52	0.845974518219281	> p = 0.05	550.0	0.12877263581488935	0.5094339622641509
2222	X3-6x402.xml	2	352	752	108	54	54	1.0	> p = 0.05	552.0	0.13078470824949698	0.5
2223	X3-6x402.xml	2	354	754	110	54	56	0.8487665010168555	> p = 0.05	554.0	0.13279678068410464	0.4909090909090909
2224	X3-6x402.xml	2	356	756	108	54	54	1.0	> p = 0.05	556.0	0.13480885311871227	0.5
2225	X3-6x402.xml	2	358	758	109	54	55	0.9236932143490357	> p = 0.05	558.0	0.13682092555331993	0.4954128440366973
2226	X3-6x402.xml	2	360	760	109	54	55	0.9236932143490357	> p = 0.05	560.0	0.13883299798792756	0.4954128440366973
2227	X3-6x402.xml	2	362	762	109	54	55	0.9236932143490357	> p = 0.05	562.0	0.14084507042253522	0.4954128440366973
2228	X3-6x402.xml	2	364	764	108	54	54	1.0	> p = 0.05	564.0	0.14285714285714285	0.5
2229	X3-6x402.xml	2	366	766	108	54	54	1.0	> p = 0.05	566.0	0.1448692152917505	0.5
2230	X3-6x402.xml	2	368	768	107	53	54	0.922985566918368	> p = 0.05	568.0	0.14688128772635814	0.4953271028037383
2231	X3-6x402.xml	2	370	770	107	53	54	0.922985566918368	> p = 0.05	570.0	0.1488933601609658	0.4953271028037383
2232	X3-6x402.xml	2	372	772	107	53	54	0.922985566918368	> p = 0.05	572.0	0.15090543259557343	0.4953271028037383
2233	X3-6x402.xml	2	374	774	107	54	53	0.922985566918368	> p = 0.05	574.0	0.1529175050301811	0.5046728971962616
2234	X3-6x402.xml	2	376	776	108	55	53	0.8473896596867143	> p = 0.05	576.0	0.15492957746478872	0.5092592592592593
2235	X3-6x402.xml	2	378	778	108	54	54	1.0	> p = 0.05	578.0	0.15694164989939638	0.5
2236	X3-6x402.xml	2	380	780	108	55	53	0.8473896596867143	> p = 0.05	580.0	0.158953722334004	0.5092592592592593
2237	X3-6x402.xml	2	382	782	107	55	52	0.7718002128045234	> p = 0.05	582.0	0.16096579476861167	0.514018691588785
2238	X3-6x402.xml	2	384	784	108	56	52	0.7003113729368903	> p = 0.05	584.0	0.16297786720321933	0.5185185185185185
2239	X3-6x402.xml	2	386	786	108	56	52	0.7003113729368903	> p = 0.05	586.0	0.16498993963782696	0.5185185185185185
2240	X3-6x402.xml	2	388	788	107	55	52	0.7718002128045234	> p = 0.05	588.0	0.16700201207243462	0.514018691588785
2241	X3-6x402.xml	2	390	790	108	55	53	0.8473896596867143	> p = 0.05	590.0	0.16901408450704225	0.5092592592592593
2242	X3-6x402.xml	2	392	792	108	55	53	0.8473896596867143	> p = 0.05	592.0	0.1710261569416499	0.5092592592592593
2243	X3-6x402.xml	2	394	794	108	55	53	0.8473896596867143	> p = 0.05	594.0	0.17303822937625754	0.5092592592592593
2244	X3-6x402.xml	2	396	796	108	55	53	0.8473896596867143	> p = 0.05	596.0	0.1750503018108652	0.5092592592592593
2245	X3-6x402.xml	2	398	798	109	55	54	0.9236932143490357	> p = 0.05	598.0	0.17706237424547283	0.5045871559633027
2246	X3-6x402.xml	2	400	800	110	55	55	1.0	> p = 0.05	600.0	0.1790744466800805	0.5
2247	X3-6x402.xml	2	402	802	109	54	55	0.9236932143490357	> p = 0.05	602.0	0.18108651911468812	0.4954128440366973
2248	X3-6x402.xml	2	404	804	109	54	55	0.9236932143490357	> p = 0.05	604.0	0.18309859154929578	0.4954128440366973
2249	X3-6x402.xml	2	406	806	108	53	55	0.8473896596867143	> p = 0.05	606.0	0.1851106639839034	0.49074074074074076
2250	X3-6x402.xml	2	408	808	109	54	55	0.9236932143490357	> p = 0.05	608.0	0.18712273641851107	0.4954128440366973
2251	X3-6x402.xml	2	410	810	108	53	55	0.8473896596867143	> p = 0.05	610.0	0.1891348088531187	0.49074074074074076
2252	X3-6x402.xml	2	412	812	108	53	55	0.8473896596867143	> p = 0.05	612.0	0.19114688128772636	0.49074074074074076
2253	X3-6x402.xml	2	414	814	109	53	56	0.7738459604944308	> p = 0.05	614.0	0.193158953722334	0.48623853211009177
2254	X3-6x402.xml	2	416	816	109	53	56	0.7738459604944308	> p = 0.05	616.0	0.19517102615694165	0.48623853211009177
2255	X3-6x402.xml	2	418	818	108	52	56	0.7003113729368903	> p = 0.05	618.0	0.19718309859154928	0.48148148148148145
2256	X3-6x402.xml	2	420	820	109	53	56	0.7738459604944308	> p = 0.05	620.0	0.19919517102615694	0.48623853211009177
2257	X3-6x402.xml	2	422	822	109	53	56	0.7738459604944308	> p = 0.05	622.0	0.2012072434607646	0.48623853211009177
2258	X3-6x402.xml	2	424	824	109	53	56	0.7738459604944308	> p = 0.05	624.0	0.20321931589537223	0.48623853211009177
2259	X3-6x402.xml	2	426	826	109	51	58	0.5025528715982597	> p = 0.05	626.0	0.2052313883299799	0.46788990825688076
2260	X3-6x402.xml	2	428	828	109	51	58	0.5025528715982597	> p = 0.05	628.0	0.20724346076458752	0.46788990825688076
2261	X3-6x402.xml	2	430	830	109	51	58	0.5025528715982597	> p = 0.05	630.0	0.20925553319919518	0.46788990825688076
2262	X3-6x402.xml	2	432	832	108	50	58	0.4414183267820536	> p = 0.05	632.0	0.2112676056338028	0.46296296296296297
2263	X3-6x402.xml	2	434	834	108	50	58	0.4414183267820536	> p = 0.05	634.0	0.21327967806841047	0.46296296296296297
2264	X3-6x402.xml	2	436	836	107	50	57	0.498586453300627	> p = 0.05	636.0	0.2152917505030181	0.4672897196261682
2265	X3-6x402.xml	2	438	838	106	50	56	0.5600471214005205	> p = 0.05	638.0	0.21730382293762576	0.4716981132075472
2266	X3-6x402.xml	2	440	840	106	50	56	0.5600471214005205	> p = 0.05	640.0	0.2193158953722334	0.4716981132075472
2267	X3-6x402.xml	2	442	842	106	50	56	0.5600471214005205	> p = 0.05	642.0	0.22132796780684105	0.4716981132075472
2268	X3-6x402.xml	2	444	844	105	49	56	0.4945246678838707	> p = 0.05	644.0	0.22334004024144868	0.4666666666666667
2269	X3-6x402.xml	2	446	846	104	49	55	0.5562984612747348	> p = 0.05	646.0	0.22535211267605634	0.47115384615384615
2270	X3-6x402.xml	2	448	848	104	49	55	0.5562984612747348	> p = 0.05	648.0	0.22736418511066397	0.47115384615384615
2271	X3-6x402.xml	2	450	850	104	49	55	0.5562984612747348	> p = 0.05	650.0	0.22937625754527163	0.47115384615384615
2272	X3-6x402.xml	2	452	852	106	50	56	0.5600471214005205	> p = 0.05	652.0	0.23138832997987926	0.4716981132075472
2273	X3-6x402.xml	2	454	854	109	53	56	0.7738459604944308	> p = 0.05	654.0	0.23340040241448692	0.48623853211009177
2274	X3-6x402.xml	2	456	856	108	53	55	0.8473896596867143	> p = 0.05	656.0	0.23541247484909456	0.49074074074074076
2275	X3-6x402.xml	2	458	858	108	53	55	0.8473896596867143	> p = 0.05	658.0	0.23742454728370221	0.49074074074074076
2276	X3-6x402.xml	2	460	860	108	53	55	0.8473896596867143	> p = 0.05	660.0	0.23943661971830985	0.49074074074074076
2277	X3-6x402.xml	2	462	862	110	53	57	0.7029175632453667	> p = 0.05	662.0	0.2414486921529175	0.4818181818181818
2278	X3-6x402.xml	2	464	864	109	53	56	0.7738459604944308	> p = 0.05	664.0	0.24346076458752516	0.48623853211009177
2279	X3-6x402.xml	2	466	866	108	52	56	0.7003113729368903	> p = 0.05	666.0	0.2454728370221328	0.48148148148148145
2280	X3-6x402.xml	2	468	868	108	52	56	0.7003113729368903	> p = 0.05	668.0	0.24748490945674045	0.48148148148148145
2281	X3-6x402.xml	2	470	870	108	52	56	0.7003113729368903	> p = 0.05	670.0	0.24949698189134809	0.48148148148148145
2282	X3-6x402.xml	2	472	872	107	52	55	0.7718002128045234	> p = 0.05	672.0	0.2515090543259557	0.48598130841121495
2283	X3-6x402.xml	2	474	874	106	51	55	0.697635440452867	> p = 0.05	674.0	0.2535211267605634	0.4811320754716981
2284	X3-6x402.xml	2	476	876	106	51	55	0.697635440452867	> p = 0.05	676.0	0.25553319919517103	0.4811320754716981
2285	X3-6x402.xml	2	478	878	107	51	56	0.6288342916290459	> p = 0.05	678.0	0.2575452716297787	0.4766355140186916
2286	X3-6x402.xml	2	480	880	107	51	56	0.6288342916290459	> p = 0.05	680.0	0.2595573440643863	0.4766355140186916
2287	X3-6x402.xml	2	482	882	106	51	55	0.697635440452867	> p = 0.05	682.0	0.26156941649899396	0.4811320754716981
2288	X3-6x402.xml	2	484	884	105	51	54	0.7696979437812899	> p = 0.05	684.0	0.2635814889336016	0.4857142857142857
2289	X3-6x402.xml	2	486	886	105	51	54	0.7696979437812899	> p = 0.05	686.0	0.2655935613682093	0.4857142857142857
2290	X3-6x402.xml	2	488	888	105	51	54	0.7696979437812899	> p = 0.05	688.0	0.2676056338028169	0.4857142857142857
2291	X3-6x402.xml	2	490	890	105	51	54	0.7696979437812899	> p = 0.05	690.0	0.26961770623742454	0.4857142857142857
2292	X3-6x402.xml	2	492	892	105	51	54	0.7696979437812899	> p = 0.05	692.0	0.2716297786720322	0.4857142857142857
2293	X3-6x402.xml	2	494	894	105	51	54	0.7696979437812899	> p = 0.05	694.0	0.27364185110663986	0.4857142857142857
2294	X3-6x402.xml	2	496	896	106	51	55	0.697635440452867	> p = 0.05	696.0	0.27565392354124746	0.4811320754716981
2295	X3-6x402.xml	2	498	898	105	51	54	0.7696979437812899	> p = 0.05	698.0	0.2776659959758551	0.4857142857142857
2296	X3-6x402.xml	2	500	900	104	50	54	0.6948866023724733	> p = 0.05	700.0	0.2796780684104628	0.4807692307692308
2297	X3-6x402.xml	2	502	902	106	50	56	0.5600471214005205	> p = 0.05	702.0	0.28169014084507044	0.4716981132075472
2298	X3-6x402.xml	2	504	904	108	50	58	0.4414183267820536	> p = 0.05	704.0	0.2837022132796781	0.46296296296296297
2299	X3-6x402.xml	2	506	906	106	49	57	0.4371418438777761	> p = 0.05	706.0	0.2857142857142857	0.46226415094339623
2300	X3-6x402.xml	2	508	908	106	49	57	0.4371418438777761	> p = 0.05	708.0	0.28772635814889336	0.46226415094339623
2301	X3-6x402.xml	2	510	910	106	50	56	0.5600471214005205	> p = 0.05	710.0	0.289738430583501	0.4716981132075472
2302	X3-6x402.xml	2	512	912	107	51	56	0.6288342916290459	> p = 0.05	712.0	0.2917505030181087	0.4766355140186916
2303	X3-6x402.xml	2	514	914	106	50	56	0.5600471214005205	> p = 0.05	714.0	0.2937625754527163	0.4716981132075472
2304	X3-6x402.xml	2	516	916	106	50	56	0.5600471214005205	> p = 0.05	716.0	0.29577464788732394	0.4716981132075472
2305	X3-6x402.xml	2	518	918	105	50	55	0.6255852315243251	> p = 0.05	718.0	0.2977867203219316	0.47619047619047616
2306	X3-6x402.xml	2	520	920	105	50	55	0.6255852315243251	> p = 0.05	720.0	0.29979879275653926	0.47619047619047616
2307	X3-6x402.xml	2	522	922	106	52	54	0.845974518219281	> p = 0.05	722.0	0.30181086519114686	0.49056603773584906
2308	X3-6x402.xml	2	524	924	107	52	55	0.7718002128045234	> p = 0.05	724.0	0.3038229376257545	0.48598130841121495
2309	X3-6x402.xml	2	526	926	105	51	54	0.7696979437812899	> p = 0.05	726.0	0.3058350100603622	0.4857142857142857
2310	X3-6x402.xml	2	528	928	105	50	55	0.6255852315243251	> p = 0.05	728.0	0.30784708249496984	0.47619047619047616
2311	X3-6x402.xml	2	530	930	105	50	55	0.6255852315243251	> p = 0.05	730.0	0.30985915492957744	0.47619047619047616
